time,latitude,longitude,wind_speed,temp_air,ghi,dhi,precipitable_water,dni
2013-12-31 23:30:00+00:00,40.5,-3.75,1.7566334,5.220215,0.0,0.0,1.527965,0.0
2014-01-01 00:30:00+00:00,40.5,-3.75,1.7470254,5.3138733,0.0,0.0,1.5116098,0.0
2014-01-01 01:30:00+00:00,40.5,-3.75,1.709764,5.167816,0.0,0.0,1.4701887,0.0
2014-01-01 02:30:00+00:00,40.5,-3.75,1.855445,5.6348267,0.0,0.0,1.3939722,0.0
2014-01-01 03:30:00+00:00,40.5,-3.75,1.9781272,5.7016296,0.0,0.0,1.3200259,0.0
2014-01-01 04:30:00+00:00,40.5,-3.75,1.9868587,5.7108154,0.0,0.0,1.2873617,0.0
2014-01-01 05:30:00+00:00,40.5,-3.75,2.1213353,5.734375,0.0,0.0,1.2862034,0.0
2014-01-01 06:30:00+00:00,40.5,-3.75,2.4019833,5.7108154,0.0,0.0,1.3008907,0.0
2014-01-01 07:30:00+00:00,40.5,-3.75,2.8137345,6.105774,0.78347224,0.78347224,1.3064042,0.0
2014-01-01 08:30:00+00:00,40.5,-3.75,3.4873388,6.509918,16.544895,16.274513,1.3624198,0.0
2014-01-01 09:30:00+00:00,40.5,-3.75,3.9945729,8.121216,43.704964,43.069546,1.4653238,0.0
2014-01-01 10:30:00+00:00,40.5,-3.75,4.666862,8.585602,54.181873,53.465347,1.5351465,0.0
2014-01-01 11:30:00+00:00,40.5,-3.75,5.000125,8.529938,77.39392,73.40559,1.6949928,0.0
2014-01-01 12:30:00+00:00,40.5,-3.75,4.549224,8.530609,61.72465,61.386665,1.8325531,0.0
2014-01-01 13:30:00+00:00,40.5,-3.75,4.278148,8.585602,62.73854,62.68448,1.9170631,0.0
2014-01-01 14:30:00+00:00,40.5,-3.75,4.5171986,8.396332,37.40653,37.39302,1.9420363,0.0
2014-01-01 15:30:00+00:00,40.5,-3.75,4.950783,8.561371,24.394896,23.867638,1.9596426,0.0
2014-01-01 16:30:00+00:00,40.5,-3.75,5.2230115,8.50766,7.896076,7.8555207,1.980909,0.0
2014-01-01 17:30:00+00:00,40.5,-3.75,5.2282877,8.672089,0.0,0.0,1.9636271,0.0
2014-01-01 18:30:00+00:00,40.5,-3.75,5.2311616,8.674683,0.0,0.0,1.9411097,0.0
2014-01-01 19:30:00+00:00,40.5,-3.75,5.3860965,8.811584,0.0,0.0,1.9540827,0.0
2014-01-01 20:30:00+00:00,40.5,-3.75,5.334623,8.731018,0.0,0.0,1.9825306,0.0
2014-01-01 21:30:00+00:00,40.5,-3.75,5.0907893,8.693695,0.0,0.0,1.9763685,0.0
2014-01-01 22:30:00+00:00,40.5,-3.75,5.006725,8.827972,0.0,0.0,1.9434726,0.0
2014-01-01 23:30:00+00:00,40.5,-3.75,5.1792436,8.994354,0.0,0.0,1.8835186,0.0
2014-01-02 00:30:00+00:00,40.5,-3.75,5.4366474,9.013977,0.0,0.0,1.8479354,0.0
2014-01-02 01:30:00+00:00,40.5,-3.75,5.343381,8.895447,0.0,0.0,1.9077505,0.0
2014-01-02 02:30:00+00:00,40.5,-3.75,5.2287602,9.012024,0.0,0.0,2.0444305,0.0
2014-01-02 03:30:00+00:00,40.5,-3.75,5.1690617,8.953064,0.0,0.0,2.1471028,0.0
2014-01-02 04:30:00+00:00,40.5,-3.75,4.7051935,8.976654,0.0,0.0,2.157713,0.0
2014-01-02 05:30:00+00:00,40.5,-3.75,4.1025233,8.923584,0.0,0.0,2.1624851,0.0
2014-01-02 06:30:00+00:00,40.5,-3.75,3.5389483,8.979279,0.0,0.0,2.1709638,0.0
2014-01-02 07:30:00+00:00,40.5,-3.75,3.1379483,8.761169,0.23041667,0.23041667,2.1964002,0.0
2014-01-02 08:30:00+00:00,40.5,-3.75,2.834628,8.848938,7.220139,7.206632,2.2403696,0.0
2014-01-02 09:30:00+00:00,40.5,-3.75,2.9071558,9.803925,15.070139,15.070139,2.3361382,0.0
2014-01-02 10:30:00+00:00,40.5,-3.75,3.3645666,9.804565,21.35323,21.35323,2.3741307,0.0
2014-01-02 11:30:00+00:00,40.5,-3.75,3.9740095,10.024017,40.125626,39.841736,2.4180539,0.0
2014-01-02 12:30:00+00:00,40.5,-3.75,4.4840894,10.235565,32.905453,32.905453,2.448216,0.0
2014-01-02 13:30:00+00:00,40.5,-3.75,4.8869057,10.540131,34.02691,34.02691,2.4716601,0.0
2014-01-02 14:30:00+00:00,40.5,-3.75,4.760119,10.859131,26.591667,26.537605,2.4987645,0.0
2014-01-02 15:30:00+00:00,40.5,-3.75,4.7429166,10.925293,25.285902,24.880312,2.5605717,0.0
2014-01-02 16:30:00+00:00,40.5,-3.75,4.835311,10.87027,5.730035,5.730035,2.625298,0.0
2014-01-02 17:30:00+00:00,40.5,-3.75,4.6863866,10.980316,0.0,0.0,2.6473985,0.0
2014-01-02 18:30:00+00:00,40.5,-3.75,4.5603585,10.969818,0.0,0.0,2.6328037,0.0
2014-01-02 19:30:00+00:00,40.5,-3.75,4.6338806,11.091003,0.0,0.0,2.5616374,0.0
2014-01-02 20:30:00+00:00,40.5,-3.75,4.7666883,11.085754,0.0,0.0,2.5203552,0.0
2014-01-02 21:30:00+00:00,40.5,-3.75,4.449352,11.539032,0.0,0.0,2.5028882,0.0
2014-01-02 22:30:00+00:00,40.5,-3.75,4.503574,11.584869,0.0,0.0,2.4568338,0.0
2014-01-02 23:30:00+00:00,40.5,-3.75,4.6377263,11.538361,0.0,0.0,2.2622848,0.0
2014-01-03 00:30:00+00:00,40.5,-3.75,4.9164314,11.377228,0.0,0.0,1.9915192,0.0
2014-01-03 01:30:00+00:00,40.5,-3.75,5.451091,10.904968,0.0,0.0,1.7322439,0.0
2014-01-03 02:30:00+00:00,40.5,-3.75,5.5241356,10.431427,0.0,0.0,1.5955174,0.0
2014-01-03 03:30:00+00:00,40.5,-3.75,5.246967,10.306305,0.0,0.0,1.6378187,0.0
2014-01-03 04:30:00+00:00,40.5,-3.75,4.981008,10.0816345,0.0,0.0,1.8143446,0.0
2014-01-03 05:30:00+00:00,40.5,-3.75,4.765397,9.951294,0.0,0.0,1.9244764,0.0
2014-01-03 06:30:00+00:00,40.5,-3.75,4.662819,9.8229065,0.0,0.0,1.9999979,0.0
2014-01-03 07:30:00+00:00,40.5,-3.75,4.579088,9.839294,0.8602778,0.8602778,2.1087396,0.0
2014-01-03 08:30:00+00:00,40.5,-3.75,4.4542813,9.843872,18.87993,17.63611,2.2115972,0.0
2014-01-03 09:30:00+00:00,40.5,-3.75,4.159651,10.986847,38.251457,34.39833,2.2646477,0.0
2014-01-03 10:30:00+00:00,40.5,-3.75,3.9909642,11.068726,39.081005,39.081005,2.3031034,0.0
2014-01-03 11:30:00+00:00,40.5,-3.75,4.052993,11.034027,40.847637,40.45559,2.2951343,0.0
2014-01-03 12:30:00+00:00,40.5,-3.75,4.398087,10.884674,35.53236,35.26198,2.2954123,0.0
2014-01-03 13:30:00+00:00,40.5,-3.75,3.1199317,10.691437,24.225903,24.225903,2.2994432,0.0
2014-01-03 14:30:00+00:00,40.5,-3.75,3.0087643,10.850616,32.813297,32.718678,2.1562302,0.0
2014-01-03 15:30:00+00:00,40.5,-3.75,3.090385,10.932495,17.988924,17.975416,2.0506854,0.0
2014-01-03 16:30:00+00:00,40.5,-3.75,3.2475522,10.773315,4.332083,4.2915277,2.019133,0.0
2014-01-03 17:30:00+00:00,40.5,-3.75,3.4164593,10.9704895,0.0,0.0,2.0040753,0.0
2014-01-03 18:30:00+00:00,40.5,-3.75,3.516988,10.963928,0.0,0.0,2.0552723,0.0
2014-01-03 19:30:00+00:00,40.5,-3.75,3.6208158,10.94165,0.0,0.0,2.1163383,0.0
2014-01-03 20:30:00+00:00,40.5,-3.75,3.3554013,10.706512,0.0,0.0,2.1575274,0.0
2014-01-03 21:30:00+00:00,40.5,-3.75,3.146773,10.648224,0.0,0.0,2.196493,0.0
2014-01-03 22:30:00+00:00,40.5,-3.75,3.3759742,10.701935,0.0,0.0,2.1362147,0.0
2014-01-03 23:30:00+00:00,40.5,-3.75,3.8383908,10.840149,0.0,0.0,1.9377737,0.0
2014-01-04 00:30:00+00:00,40.5,-3.75,4.4559593,10.859131,0.0,0.0,1.7561977,0.0
2014-01-04 01:30:00+00:00,40.5,-3.75,5.1657157,10.564392,0.0,0.0,1.6270233,0.0
2014-01-04 02:30:00+00:00,40.5,-3.75,5.702751,9.54715,0.0,0.0,1.5287527,0.0
2014-01-04 03:30:00+00:00,40.5,-3.75,5.8024163,9.281891,0.0,0.0,1.3319333,0.0
2014-01-04 04:30:00+00:00,40.5,-3.75,5.6717324,8.854828,0.0,0.0,1.0947585,0.0
2014-01-04 05:30:00+00:00,40.5,-3.75,5.653811,8.575134,0.0,0.0,1.1932147,0.0
2014-01-04 06:30:00+00:00,40.5,-3.75,6.080811,8.526001,0.0,0.0,1.2779562,0.0
2014-01-04 07:30:00+00:00,40.5,-3.75,6.4343367,8.936707,1.4440278,1.1601388,1.3556554,0.0
2014-01-04 08:30:00+00:00,40.5,-3.75,7.3809314,9.200012,29.310764,21.090763,1.5267603,0.0
2014-01-04 09:30:00+00:00,40.5,-3.75,8.556612,9.114868,81.17299,76.69795,1.6138188,0.0
2014-01-04 10:30:00+00:00,40.5,-3.75,9.048321,9.44696,59.036285,58.711807,1.596722,0.0
2014-01-04 11:30:00+00:00,40.5,-3.75,9.588288,9.347382,93.12462,81.44354,1.5504363,0.0
2014-01-04 12:30:00+00:00,40.5,-3.75,6.4748936,9.378815,156.43156,117.26479,1.313632,2.399845525333638
2014-01-04 13:30:00+00:00,40.5,-3.75,6.673259,8.286285,68.23813,57.273613,1.3151147,0.0
2014-01-04 14:30:00+00:00,40.5,-3.75,7.1786294,7.1288757,97.54889,71.94247,1.0302641,0.0
2014-01-04 15:30:00+00:00,40.5,-3.75,7.0944304,6.7044373,94.43042,57.386253,0.56175244,41.94157050582412
2014-01-04 16:30:00+00:00,40.5,-3.75,6.3120103,5.277191,41.108784,19.774582,0.55035466,110.44272049320311
2014-01-04 17:30:00+00:00,40.5,-3.75,5.1425967,5.0990295,0.0,0.0,0.50212276,0.0
2014-01-04 18:30:00+00:00,40.5,-3.75,4.555445,4.9182434,0.0,0.0,0.52334297,0.0
2014-01-04 19:30:00+00:00,40.5,-3.75,4.1569204,4.855377,0.0,0.0,0.55350524,0.0
2014-01-04 20:30:00+00:00,40.5,-3.75,3.744574,4.5167236,0.0,0.0,0.5483624,0.0
2014-01-04 21:30:00+00:00,40.5,-3.75,3.4009504,4.594696,0.0,0.0,0.5969186,0.0
2014-01-04 22:30:00+00:00,40.5,-3.75,2.9044197,4.2062683,0.0,0.0,0.66757524,0.0
2014-01-04 23:30:00+00:00,40.5,-3.75,1.984053,4.3280945,0.0,0.0,0.7436991,0.0
2014-01-05 00:30:00+00:00,40.5,-3.75,2.3377943,3.5571594,0.0,0.0,0.8638849,0.0
2014-01-05 01:30:00+00:00,40.5,-3.75,2.6179547,3.3364258,0.0,0.0,1.0192833,0.0
2014-01-05 02:30:00+00:00,40.5,-3.75,2.6056275,3.986847,0.0,0.0,1.1436853,0.0
2014-01-05 03:30:00+00:00,40.5,-3.75,2.3642058,4.10672,0.0,0.0,1.2225893,0.0
2014-01-05 04:30:00+00:00,40.5,-3.75,2.1448648,4.1224365,0.0,0.0,1.3480107,0.0
2014-01-05 05:30:00+00:00,40.5,-3.75,1.9352951,4.0634766,0.0,0.0,1.4462812,0.0
2014-01-05 06:30:00+00:00,40.5,-3.75,2.2018497,4.4780884,0.0,0.0,1.3986517,0.0
2014-01-05 07:30:00+00:00,40.5,-3.75,2.4575582,4.7178345,1.2750347,1.0992708,1.2880566,0.0
2014-01-05 08:30:00+00:00,40.5,-3.75,2.6238656,4.704712,45.533054,26.618887,1.1617086,5.1355893223567906
2014-01-05 09:30:00+00:00,40.5,-3.75,2.8961234,6.275421,155.34087,50.697845,1.2769833,156.98998407475815
2014-01-05 10:30:00+00:00,40.5,-3.75,3.4608028,7.1216736,253.67323,64.964294,1.5699884,291.92446454766474
